Date ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
12-Feb-21,1305.00,1323.75,1301.55,1292.65,1312.00,1309.80,1312.31,1392.80,509.25,5797875.00,7608600802.80,142747.00
11-Feb-21,1289.00,1296.00,1283.05,1296.50,1292.20,1292.65,1289.54,1392.80,509.25,4673317.00,6026438862.70,128045.00
10-Feb-21,1295.80,1304.35,1283.60,1305.55,1297.00,1296.50,1293.40,1392.80,509.25,5951207.00,7697265667.60,175936.00
9-Feb-21,1306.90,1332.00,1297.85,1303.55,1308.10,1305.55,1317.89,1392.80,509.25,7965949.00,10498269840.10,168139.00
8-Feb-21,1285.50,1310.00,1275.50,1272.10,1310.00,1303.55,1292.02,1392.80,509.25,6921922.00,8943252910.40,198135.00
5-Feb-21,1286.40,1288.75,1262.00,1279.35,1273.00,1272.10,1270.01,1392.80,509.25,5477481.00,6956468417.35,176339.00
4-Feb-21,1285.00,1293.40,1272.05,1284.65,1278.50,1279.35,1281.04,1392.80,509.25,5032240.00,6446486331.45,148262.00
3-Feb-21,1277.65,1304.00,1273.00,1271.25,1285.00,1284.65,1289.14,1392.80,509.25,8182968.00,10549003463.65,204774.00
2-Feb-21,1280.00,1294.40,1263.60,1260.90,1275.50,1271.25,1275.19,1392.80,509.25,6892490.00,8789223156.80,168360.00
1-Feb-21,1250.55,1277.95,1241.00,1239.05,1267.10,1260.90,1255.60,1392.80,509.25,8880279.00,11150104432.25,232672.00
29-Jan-21,1286.25,1291.15,1231.00,1276.20,1250.00,1239.05,1253.29,1392.80,509.25,12183519.00,15269437394.85,268406.00
28-Jan-21,1291.80,1296.45,1272.55,1301.00,1276.50,1276.20,1283.02,1392.80,509.25,4660690.00,5979774972.30,212130.00
27-Jan-21,1319.60,1327.55,1285.10,1325.10,1300.50,1301.00,1308.99,1392.80,509.25,8133665.00,10646861260.40,285525.00
25-Jan-21,1345.00,1347.90,1313.00,1340.85,1335.00,1325.10,1337.58,1392.80,509.25,6542611.00,8751273546.85,159466.00
22-Jan-21,1327.00,1356.00,1326.55,1339.70,1336.00,1340.85,1344.65,1392.80,509.25,9646591.00,12971261022.25,188343.00
21-Jan-21,1350.00,1361.05,1335.00,1339.45,1342.00,1339.70,1344.32,1392.80,509.25,6142421.00,8257354257.80,156050.00
20-Jan-21,1320.55,1348.40,1320.55,1316.65,1338.85,1339.45,1338.37,1392.80,509.25,8225838.00,11009221845.75,195330.00
19-Jan-21,1320.00,1331.00,1312.00,1312.05,1319.35,1316.65,1320.27,1392.80,509.25,5585744.00,7374694216.10,178275.00
18-Jan-21,1338.00,1340.00,1306.00,1344.95,1311.00,1312.05,1320.52,1392.80,509.25,8861765.00,11702148822.35,230056.00
15-Jan-21,1360.00,1364.45,1340.00,1370.50,1343.40,1344.95,1352.96,1392.80,509.25,15018441.00,20319423540.10,278300.00
14-Jan-21,1360.00,1384.00,1318.45,1387.15,1370.50,1370.50,1359.34,1392.80,509.25,27521697.00,37411219055.40,530803.00
13-Jan-21,1373.85,1392.80,1360.00,1371.75,1388.65,1387.15,1378.96,1392.80,509.25,14442997.00,19916243435.80,304458.00
12-Jan-21,1378.00,1378.00,1360.00,1376.20,1376.50,1371.75,1369.78,1383.35,509.25,8309868.00,11382710088.05,264378.00
11-Jan-21,1342.10,1383.35,1340.00,1312.10,1375.95,1376.20,1366.80,1383.35,509.25,20528626.00,28058554925.95,387124.00
8-Jan-21,1278.25,1316.80,1278.25,1262.15,1311.50,1312.10,1298.10,1316.80,509.25,13186251.00,17117011224.65,227983.00
7-Jan-21,1296.00,1297.65,1255.50,1282.10,1266.50,1262.15,1266.59,1302.00,509.25,10954918.00,13875416120.90,236192.00
6-Jan-21,1300.00,1302.00,1268.05,1293.80,1282.50,1282.10,1288.38,1302.00,509.25,7161715.00,9226975582.30,178942.00
5-Jan-21,1282.00,1299.00,1275.05,1288.25,1290.35,1293.80,1289.82,1299.00,509.25,8145280.00,10505964474.35,168537.00
4-Jan-21,1269.00,1290.00,1261.15,1260.45,1288.00,1288.25,1278.28,1290.00,509.25,7208454.00,9214400329.00,189946.00
1-Jan-21,1257.90,1265.50,1255.80,1255.80,1259.50,1260.45,1261.66,1265.50,509.25,4253550.00,5366530407.75,97445.00
31-Dec-20,1243.00,1258.40,1239.00,1246.80,1253.50,1255.80,1249.41,1258.85,509.25,7430470.00,9283731807.85,117406.00
30-Dec-20,1253.00,1253.30,1238.15,1250.30,1244.00,1246.80,1247.48,1258.85,509.25,5194690.00,6480283008.90,107704.00
29-Dec-20,1235.00,1254.45,1235.00,1240.30,1249.85,1250.30,1246.33,1258.85,509.25,6878105.00,8572419679.20,132402.00
28-Dec-20,1238.45,1248.00,1236.00,1236.05,1239.45,1240.30,1240.58,1258.85,509.25,4607051.00,5715406465.10,123013.00
24-Dec-20,1249.90,1249.90,1226.00,1253.05,1237.35,1236.05,1236.34,1258.85,509.25,7313885.00,9042415622.95,172066.00
23-Dec-20,1238.00,1258.85,1230.55,1220.50,1252.00,1253.05,1245.77,1258.85,509.25,15878346.00,19780713238.45,277251.00
22-Dec-20,1182.00,1223.85,1176.10,1177.30,1219.95,1220.50,1200.28,1223.85,509.25,10901851.00,13085219235.00,249518.00
21-Dec-20,1188.00,1209.75,1152.05,1189.80,1174.00,1177.30,1192.94,1209.75,509.25,10858352.00,12953347754.60,246658.00
18-Dec-20,1182.85,1195.00,1175.60,1159.20,1186.00,1189.80,1187.95,1195.00,509.25,15995676.00,19002082921.70,279675.00
17-Dec-20,1165.90,1168.90,1156.20,1165.70,1158.60,1159.20,1162.88,1186.00,509.25,6658153.00,7742601947.25,204147.00
16-Dec-20,1160.00,1168.90,1153.60,1154.60,1164.00,1165.70,1160.77,1186.00,509.25,7788404.00,9040530195.00,158579.00
15-Dec-20,1156.00,1163.70,1152.00,1164.55,1154.40,1154.60,1156.78,1186.00,509.25,6905926.00,7988669803.50,177326.00
14-Dec-20,1169.40,1172.60,1148.20,1163.20,1163.50,1164.55,1159.72,1186.00,509.25,6728187.00,7802805823.50,186990.00
11-Dec-20,1159.70,1171.95,1155.25,1167.75,1165.20,1163.20,1163.84,1186.00,509.25,10574009.00,12306503429.55,178023.00
10-Dec-20,1157.40,1171.65,1150.00,1175.20,1168.00,1167.75,1164.18,1186.00,509.25,9488782.00,11046635082.65,295020.00
9-Dec-20,1168.05,1179.50,1157.00,1153.35,1176.55,1175.20,1169.97,1186.00,509.25,10039346.00,11745774021.15,274494.00
8-Dec-20,1145.00,1167.00,1145.00,1143.50,1153.00,1153.35,1154.21,1186.00,509.25,12308330.00,14206387606.60,272695.00
7-Dec-20,1147.30,1153.00,1136.00,1134.65,1142.95,1143.50,1142.07,1186.00,509.25,7792141.00,8899186636.30,168273.00
4-Dec-20,1125.00,1137.00,1115.00,1126.45,1134.50,1134.65,1127.86,1186.00,509.25,10564055.00,11914725948.45,167778.00
3-Dec-20,1147.00,1147.00,1122.70,1140.90,1125.00,1126.45,1128.63,1186.00,509.25,16212632.00,18298022227.75,247732.00
2-Dec-20,1134.00,1147.45,1121.00,1137.85,1142.00,1140.90,1130.35,1186.00,509.25,6741637.00,7620426542.50,153925.00
1-Dec-20,1105.05,1140.25,1105.05,1100.00,1137.05,1137.85,1129.13,1186.00,509.25,8933802.00,10087463062.05,227850.00
27-Nov-20,1118.00,1121.00,1091.00,1113.20,1112.35,1100.00,1103.85,1186.00,509.25,25306145.00,27934277723.70,238942.00
26-Nov-20,1119.95,1119.95,1098.30,1115.65,1118.00,1113.20,1105.60,1186.00,509.25,10962256.00,12119904676.30,207324.00
25-Nov-20,1137.00,1143.50,1111.25,1140.05,1118.80,1115.65,1124.52,1186.00,509.25,8958701.00,10074223659.60,220995.00
24-Nov-20,1145.00,1154.90,1133.35,1139.85,1140.15,1140.05,1142.60,1186.00,509.25,8515426.00,9729744009.85,175511.00
23-Nov-20,1105.00,1144.80,1101.95,1103.35,1138.50,1139.85,1128.46,1186.00,509.25,10546363.00,11901155594.05,200221.00
20-Nov-20,1106.00,1109.00,1091.10,1096.75,1104.45,1103.35,1101.92,1186.00,509.25,8063554.00,8885377125.80,199981.00
19-Nov-20,1100.00,1114.70,1093.80,1110.55,1097.00,1096.75,1102.13,1186.00,509.25,10092343.00,11123110241.35,179639.00
18-Nov-20,1128.50,1132.70,1101.45,1123.70,1111.25,1110.55,1111.01,1186.00,509.25,9839468.00,10931765778.50,168106.00
17-Nov-20,1144.75,1145.00,1112.65,1133.45,1125.25,1123.70,1122.20,1186.00,509.25,12813968.00,14379842098.00,190186.00
14-Nov-20,1137.00,1139.65,1131.10,1124.20,1134.00,1133.45,1134.22,1186.00,509.25,1136144.00,1288640516.00,41663.00
13-Nov-20,1120.00,1133.00,1117.00,1117.75,1123.45,1124.20,1124.07,1186.00,509.25,6363212.00,7152675712.65,105048.00
12-Nov-20,1128.10,1142.00,1113.75,1122.50,1119.60,1117.75,1123.99,1186.00,509.25,9180976.00,10319310973.00,196511.00
11-Nov-20,1096.00,1126.35,1087.00,1091.05,1123.50,1122.50,1108.04,1186.00,509.25,12514800.00,13866920724.70,254701.00
10-Nov-20,1113.85,1113.85,1078.00,1136.55,1093.90,1091.05,1093.14,1186.00,509.25,15622869.00,17077941182.65,395983.00
9-Nov-20,1129.30,1146.00,1121.15,1112.75,1135.10,1136.55,1133.25,1186.00,509.25,10160320.00,11514169317.70,202222.00
6-Nov-20,1108.00,1121.10,1091.70,1104.00,1119.00,1112.75,1101.98,1186.00,509.25,8807127.00,9705243123.55,154736.00
5-Nov-20,1109.90,1123.00,1099.00,1093.95,1104.95,1104.00,1108.49,1186.00,509.25,9568890.00,10607037968.05,181645.00
4-Nov-20,1068.00,1116.00,1066.80,1062.55,1094.75,1093.95,1097.09,1186.00,509.25,15702690.00,17227273081.60,307084.00
3-Nov-20,1072.00,1079.40,1057.50,1072.30,1062.00,1062.55,1066.37,1186.00,509.25,7204782.00,7682963162.75,172016.00
2-Nov-20,1065.00,1079.95,1051.10,1060.60,1068.70,1072.30,1066.94,1186.00,509.25,7183119.00,7663961600.20,137700.00
30-Oct-20,1072.00,1083.60,1052.35,1074.85,1060.40,1060.60,1064.99,1186.00,509.25,8800436.00,9372342225.30,164698.00
29-Oct-20,1070.00,1082.00,1060.10,1076.55,1073.00,1074.85,1071.68,1186.00,509.25,6935804.00,7432955729.10,140609.00
28-Oct-20,1095.50,1104.75,1070.05,1090.85,1077.50,1076.55,1086.00,1186.00,509.25,7608413.00,8262761209.15,180559.00
27-Oct-20,1105.70,1109.70,1077.15,1112.45,1094.50,1090.85,1089.56,1186.00,509.25,10172530.00,11083562405.55,261137.00
26-Oct-20,1122.25,1129.60,1103.15,1122.50,1114.20,1112.45,1115.89,1186.00,509.25,6309643.00,7040841830.20,133779.00
23-Oct-20,1133.00,1135.00,1120.15,1129.05,1122.40,1122.50,1125.55,1186.00,509.25,9070121.00,10208894083.15,152888.00
22-Oct-20,1142.00,1158.00,1123.80,1148.35,1135.35,1129.05,1138.64,1186.00,509.25,11271538.00,12834266054.15,264809.00
21-Oct-20,1141.15,1154.35,1135.00,1137.50,1146.75,1148.35,1147.11,1186.00,509.25,19811809.00,22726337788.25,283354.00
20-Oct-20,1118.90,1144.70,1110.00,1125.90,1135.90,1137.50,1136.69,1186.00,509.25,10448852.00,11877155840.10,209442.00
19-Oct-20,1135.00,1139.00,1115.30,1127.50,1127.55,1125.90,1125.00,1186.00,509.25,12902146.00,14514954126.60,215472.00
16-Oct-20,1113.85,1135.95,1096.90,1108.25,1129.50,1127.50,1118.76,1186.00,509.25,18366133.00,20547237503.45,311640.00
15-Oct-20,1180.00,1186.00,1092.50,1137.00,1113.25,1108.25,1128.17,1186.00,509.25,44288566.00,49965128163.80,697193.00
14-Oct-20,1162.00,1164.90,1131.10,1157.80,1138.00,1137.00,1144.19,1166.05,509.25,16649731.00,19050428946.65,279112.00
13-Oct-20,1135.55,1166.05,1135.55,1132.10,1160.00,1157.80,1149.41,1166.05,509.25,17524137.00,20142492307.75,316392.00
12-Oct-20,1123.00,1140.00,1112.10,1106.80,1139.20,1132.10,1125.50,1140.00,509.25,14633780.00,16470282643.35,191485.00
9-Oct-20,1095.10,1113.30,1088.45,1093.70,1111.20,1106.80,1100.16,1124.00,509.25,10567955.00,11626421246.95,173995.00
8-Oct-20,1090.00,1124.00,1088.40,1066.55,1094.50,1093.70,1105.97,1124.00,509.25,21483024.00,23759656745.85,386362.00
7-Oct-20,1044.90,1072.00,1035.50,1055.75,1070.10,1066.55,1053.29,1072.00,509.25,9284060.00,9778824469.40,176585.00
6-Oct-20,1055.00,1060.00,1031.35,1048.70,1056.45,1055.75,1044.46,1060.00,509.25,9090819.00,9494983883.60,205608.00
5-Oct-20,1018.05,1054.90,1018.05,1017.65,1047.60,1048.70,1043.67,1054.90,509.25,14212560.00,14833226246.60,239001.00
1-Oct-20,1020.60,1026.50,1011.75,1008.25,1018.70,1017.65,1016.40,1037.00,509.25,5563432.00,5654650743.35,122973.00
30-Sep-20,1009.00,1023.95,1005.00,1009.00,1006.00,1008.25,1011.93,1037.00,509.25,8049899.00,8145908489.85,141642.00
29-Sep-20,1018.00,1028.00,1004.10,1010.40,1013.85,1009.00,1016.65,1037.00,509.25,8708572.00,8853558129.85,184552.00
28-Sep-20,1014.80,1016.15,998.50,1011.45,1010.90,1010.40,1004.87,1037.00,509.25,8554583.00,8596234609.15,165917.00
25-Sep-20,975.80,1014.90,975.00,975.40,1006.60,1011.45,998.29,1037.00,509.25,13311079.00,13288352061.75,230269.00
24-Sep-20,1003.00,1009.00,970.00,1019.75,977.75,975.40,986.71,1037.00,509.25,14427463.00,14235738439.90,273411.00
23-Sep-20,1020.15,1037.00,1008.10,1007.50,1019.85,1019.75,1024.08,1037.00,509.25,13486274.00,13810988923.25,258509.00
22-Sep-20,1009.00,1022.50,991.20,1009.90,1008.00,1007.50,1007.79,1031.00,509.25,12625775.00,12724148446.15,307283.00
21-Sep-20,1001.00,1031.00,1000.50,1002.15,1007.00,1009.90,1019.34,1031.00,509.25,14140790.00,14414221200.50,284118.00
18-Sep-20,1011.00,1018.80,999.10,1011.00,1003.40,1002.15,1007.23,1021.00,509.25,12897897.00,12991132019.30,228827.00
17-Sep-20,995.00,1021.00,995.00,1001.75,1011.00,1011.00,1010.52,1021.00,509.25,15628308.00,15792764185.70,340784.00
16-Sep-20,986.00,1005.65,982.00,982.45,1001.80,1001.75,991.46,1005.65,509.25,10059392.00,9973473916.20,239939.00
15-Sep-20,979.50,994.00,971.65,978.40,981.40,982.45,982.27,994.00,509.25,11608223.00,11402371128.65,252665.00
14-Sep-20,957.00,991.05,948.30,945.70,975.00,978.40,976.06,991.05,509.25,21871591.00,21347911659.75,342353.00
11-Sep-20,934.90,954.15,931.00,940.05,944.50,945.70,945.41,986.45,509.25,6672082.00,6307865395.75,124065.00
10-Sep-20,935.30,942.00,924.80,927.75,939.65,940.05,934.08,986.45,509.25,5172091.00,4831122431.90,101735.00
9-Sep-20,935.00,946.00,926.00,939.30,928.20,927.75,933.78,986.45,509.25,5529150.00,5163032076.50,133068.00
8-Sep-20,929.95,952.00,925.55,925.05,938.80,939.30,942.77,986.45,509.25,12892115.00,12154247390.25,200293.00
7-Sep-20,918.90,927.55,913.05,919.15,925.55,925.05,921.27,986.45,509.25,6700450.00,6172952176.90,101639.00
4-Sep-20,915.00,929.50,914.45,935.55,920.50,919.15,921.81,986.45,509.25,8650414.00,7974078250.95,146258.00
3-Sep-20,926.50,949.40,924.00,924.00,935.20,935.55,937.36,986.45,509.25,8828016.00,8275049706.35,130511.00
2-Sep-20,915.00,926.40,913.50,914.15,923.60,924.00,920.90,986.45,509.25,5678696.00,5229493200.00,105709.00
1-Sep-20,926.25,935.00,912.10,928.60,917.95,914.15,921.79,986.45,509.25,6907783.00,6367507047.55,117189.00
31-Aug-20,935.25,950.50,914.60,935.25,919.70,928.60,933.36,986.45,509.25,12808369.00,11954811845.40,206060.00
28-Aug-20,951.45,952.50,933.05,947.05,935.05,935.25,940.50,986.45,509.25,7593988.00,7142134781.30,180829.00
27-Aug-20,960.00,960.95,945.20,950.80,950.80,947.05,952.03,986.45,509.25,6154300.00,5859108364.45,124639.00
26-Aug-20,941.25,954.25,938.40,938.10,953.50,950.80,945.03,986.45,509.25,5153663.00,4870349606.40,114894.00
25-Aug-20,947.50,948.65,933.60,947.40,938.60,938.10,940.65,986.45,509.25,6233923.00,5863927589.80,105761.00
24-Aug-20,947.00,952.00,939.20,948.80,948.55,947.40,946.24,986.45,509.25,5798579.00,5486819045.35,153799.00
21-Aug-20,963.05,963.45,946.55,955.15,949.80,948.80,951.89,986.45,509.25,6513784.00,6200435488.95,123340.00
20-Aug-20,958.90,965.50,951.30,959.30,951.80,955.15,957.55,986.45,509.25,5656667.00,5416530383.70,123695.00
19-Aug-20,970.90,971.55,957.45,967.55,960.00,959.30,963.05,986.45,509.25,6622744.00,6378066100.85,125391.00
18-Aug-20,963.90,969.20,958.70,957.50,967.10,967.55,964.28,986.45,509.25,6142171.00,5922744205.10,119041.00
17-Aug-20,954.10,972.45,954.10,953.60,958.30,957.50,962.38,986.45,509.25,9008716.00,8669769419.80,140270.00
14-Aug-20,955.85,963.00,952.05,951.20,954.50,953.60,957.20,986.45,509.25,4663873.00,4464257395.40,88402.00
13-Aug-20,954.80,968.50,948.25,954.95,952.30,951.20,956.51,986.45,509.25,5097705.00,4876025984.20,87144.00
12-Aug-20,948.00,958.80,942.20,948.45,952.85,954.95,950.21,986.45,509.25,6908732.00,6564723271.45,89286.00
11-Aug-20,949.90,962.00,946.10,951.35,950.50,948.45,953.42,986.45,509.25,6802508.00,6485671474.65,92778.00
10-Aug-20,948.90,956.80,945.30,950.90,950.55,951.35,952.75,986.45,509.25,5716472.00,5446342904.05,102663.00
7-Aug-20,969.45,969.45,949.00,970.85,951.65,950.90,955.24,986.45,509.25,8010973.00,7652389955.25,159251.00
6-Aug-20,953.50,974.40,942.50,944.70,972.00,970.85,962.12,986.45,509.25,10976523.00,10560771158.20,202937.00
5-Aug-20,952.00,960.95,938.30,949.85,944.50,944.70,947.70,986.45,509.25,9616176.00,9113224804.75,170591.00
4-Aug-20,960.45,970.70,940.55,956.90,952.00,949.85,949.99,986.45,509.25,11133259.00,10576516986.20,166839.00
3-Aug-20,960.00,965.40,947.45,966.00,955.30,956.90,954.94,986.45,509.25,8480166.00,8098076651.40,164566.00
31-Jul-20,969.25,986.45,953.30,961.45,967.75,966.00,971.12,986.45,509.25,12704359.00,12337423707.70,195979.00
30-Jul-20,962.00,972.65,958.75,954.15,962.15,961.45,965.59,972.65,509.25,12492569.00,12062741576.70,222807.00
29-Jul-20,953.25,960.00,943.60,962.85,951.95,954.15,952.22,967.55,509.25,11152710.00,10619817805.65,212215.00
28-Jul-20,946.00,967.55,941.20,948.45,960.60,962.85,953.58,967.55,509.25,15819466.00,15085058374.45,220010.00
27-Jul-20,921.55,952.80,918.65,922.85,947.15,948.45,939.16,955.50,509.25,16828218.00,15804436676.55,278528.00
24-Jul-20,903.25,925.75,903.25,907.95,921.20,922.85,915.28,955.50,509.25,18209670.00,16666989753.65,240036.00
23-Jul-20,915.65,915.80,900.65,917.90,911.25,907.95,907.32,955.50,509.25,13052804.00,11843097055.65,203420.00
22-Jul-20,938.95,939.00,910.00,936.75,919.25,917.90,921.44,955.50,509.25,14354421.00,13226774280.80,191180.00
21-Jul-20,945.00,949.70,929.20,934.30,937.35,936.75,937.15,955.50,509.25,12877814.00,12068383201.45,209340.00
20-Jul-20,908.50,945.00,906.75,903.15,942.95,934.30,921.63,955.50,509.25,18421083.00,16977458352.50,242092.00
17-Jul-20,911.00,919.90,892.15,911.00,905.65,903.15,903.73,955.50,509.25,31682904.00,28632889196.35,432265.00
16-Jul-20,900.10,955.50,894.25,830.95,910.00,911.00,920.45,955.50,509.25,90433393.00,83239052701.35,936612.00
15-Jul-20,799.00,848.45,794.80,783.25,833.95,830.95,828.95,848.45,509.25,30060998.00,24919080835.20,376383.00
14-Jul-20,792.95,806.40,781.35,797.05,784.95,783.25,794.38,847.00,509.25,8961822.00,7119121563.15,139180.00
13-Jul-20,788.00,805.35,786.05,781.85,796.10,797.05,797.65,847.00,509.25,10804911.00,8618519870.00,150013.00
10-Jul-20,773.50,789.90,773.50,781.70,779.90,781.85,782.38,847.00,509.25,5206452.00,4073445025.55,94276.00
9-Jul-20,780.00,790.00,775.00,774.70,782.05,781.70,781.17,847.00,509.25,6854196.00,5354314427.50,130712.00
8-Jul-20,784.90,784.90,772.20,794.15,774.50,774.70,778.55,847.00,509.25,8476675.00,6599550757.35,145325.00
7-Jul-20,769.40,796.95,765.55,764.00,789.90,794.15,785.79,847.00,509.25,19362666.00,15215059540.35,321825.00
6-Jul-20,765.20,775.00,761.50,762.70,764.40,764.00,768.11,847.00,509.25,8811009.00,6767835779.25,180660.00
3-Jul-20,755.00,764.00,752.50,756.60,762.15,762.70,759.35,847.00,509.25,7796573.00,5920349096.50,148320.00
2-Jul-20,737.35,765.45,735.40,731.90,756.00,756.60,756.33,847.00,509.25,17263764.00,13057143719.20,207044.00
1-Jul-20,737.25,742.30,729.75,735.95,730.85,731.90,736.05,847.00,509.25,5477687.00,4031836579.90,101474.00
30-Jun-20,732.80,738.95,724.25,731.75,733.70,735.95,733.74,847.00,509.25,10411347.00,7639234132.75,140340.00
29-Jun-20,735.40,744.70,730.10,748.20,731.40,731.75,735.05,847.00,509.25,8954490.00,6582024856.20,128524.00
26-Jun-20,710.20,751.60,710.00,700.50,747.00,748.20,740.04,847.00,509.25,26030535.00,19263536479.45,378564.00
25-Jun-20,704.85,705.60,693.50,714.15,700.70,700.50,700.31,847.00,509.25,14945304.00,10466323460.00,214685.00
24-Jun-20,716.90,726.80,709.40,720.65,715.25,714.15,717.48,847.00,509.25,10220908.00,7333276139.65,147819.00
23-Jun-20,695.70,724.50,692.10,703.70,720.00,720.65,713.34,847.00,509.25,12157486.00,8672464910.20,203759.00
22-Jun-20,707.10,708.70,700.00,705.55,703.45,703.70,702.88,847.00,509.25,7804139.00,5485377026.20,145862.00
19-Jun-20,709.00,711.90,701.00,713.90,708.15,705.55,704.87,847.00,509.25,22438873.00,15816432219.65,266933.00
18-Jun-20,708.20,716.60,706.00,703.65,713.40,713.90,711.84,847.00,509.25,6670206.00,4748091716.40,174646.00
17-Jun-20,699.90,710.30,698.00,701.20,704.60,703.65,705.40,847.00,509.25,7291919.00,5143752646.30,136959.00
16-Jun-20,702.00,712.00,699.15,687.55,700.00,701.20,705.08,847.00,509.25,10132423.00,7144207775.05,170413.00
15-Jun-20,693.00,704.40,685.25,692.05,688.05,687.55,692.55,847.00,509.25,7857344.00,5441612326.85,105262.00
12-Jun-20,675.80,695.15,675.50,703.95,691.00,692.05,686.35,847.00,509.25,9796064.00,6723519557.80,165667.00
11-Jun-20,712.00,713.40,700.25,715.85,703.80,703.95,707.70,847.00,509.25,8825914.00,6246123985.50,140529.00
10-Jun-20,715.00,719.45,709.20,717.60,714.95,715.85,715.57,847.00,509.25,7263272.00,5197377191.25,121854.00
9-Jun-20,720.00,729.60,715.05,720.85,715.05,717.60,721.62,847.00,509.25,10078863.00,7273061785.45,173628.00
8-Jun-20,707.65,725.80,704.00,703.55,722.05,720.85,718.75,847.00,509.25,10719124.00,7704389372.55,180849.00
5-Jun-20,707.00,711.70,700.60,707.75,704.75,703.55,705.80,847.00,509.25,7718943.00,5448030851.95,124734.00
4-Jun-20,702.00,709.45,697.50,701.55,707.05,707.75,704.17,847.00,509.25,10783594.00,7593495551.30,134508.00
3-Jun-20,710.70,711.90,696.00,708.10,702.85,701.55,702.71,847.00,509.25,11378568.00,7995869972.15,179242.00
2-Jun-20,700.50,711.65,697.55,699.55,708.20,708.10,706.32,847.00,509.25,7059409.00,4986183795.25,123937.00
1-Jun-20,698.75,706.65,691.50,691.00,699.55,699.55,700.27,847.00,509.25,12276649.00,8596981339.80,166839.00
29-May-20,692.50,700.80,674.95,707.40,692.00,691.00,690.78,847.00,509.25,28291172.00,19543032832.05,241793.00
28-May-20,707.00,710.00,690.00,705.45,706.00,707.40,699.96,847.00,509.25,9440121.00,6607699864.30,141590.00
27-May-20,686.05,709.20,675.00,680.55,706.20,705.45,693.83,847.00,509.25,8774694.00,6088143746.40,155415.00
26-May-20,693.00,699.45,679.00,692.35,681.30,680.55,689.51,847.00,509.25,7099719.00,4895318483.95,122600.00
22-May-20,675.00,695.85,673.50,672.20,692.00,692.35,688.38,847.00,509.25,11867864.00,8169629532.35,201776.00
21-May-20,666.50,679.45,665.40,669.55,673.00,672.20,672.37,847.00,509.25,7214401.00,4850780460.30,122009.00
20-May-20,668.50,673.00,659.65,668.60,666.00,669.55,666.46,847.00,509.25,5795193.00,3862248243.90,104746.00
19-May-20,664.00,674.80,655.00,663.90,670.00,668.60,668.12,847.00,509.25,5902238.00,3943378544.20,121850.00
18-May-20,659.85,670.55,653.00,652.30,659.60,663.90,663.53,847.00,509.25,10435495.00,6924280885.05,160262.00
15-May-20,664.80,664.80,646.70,658.15,652.30,652.30,652.46,847.00,509.25,9255353.00,6038757599.40,159733.00
14-May-20,659.00,671.75,652.60,694.15,658.20,658.15,662.77,847.00,509.25,16888356.00,11193113875.85,284577.00
13-May-20,694.80,699.90,683.75,687.65,693.75,694.15,693.94,847.00,509.25,8287106.00,5750758216.45,156513.00
12-May-20,678.50,691.00,675.50,682.90,687.00,687.65,684.84,847.00,509.25,7356063.00,5037715533.35,165655.00
11-May-20,682.50,698.55,678.00,674.20,683.75,682.90,688.95,847.00,509.25,7370192.00,5077673283.60,157658.00
8-May-20,672.25,680.90,668.50,664.95,676.00,674.20,674.96,847.00,509.25,8400376.00,5669937480.30,206669.00
7-May-20,665.55,674.35,662.45,665.90,666.70,664.95,668.79,847.00,509.25,4779550.00,3196499216.80,93851.00
6-May-20,676.90,681.45,664.05,673.70,667.00,665.90,671.02,847.00,509.25,7934457.00,5324157713.35,211094.00
5-May-20,681.75,685.60,670.00,673.70,674.50,673.70,679.28,847.00,509.25,6393108.00,4342730627.00,132076.00
4-May-20,689.80,701.20,670.35,715.50,675.15,673.70,686.15,847.00,509.25,9122803.00,6259591492.80,177978.00
30-Apr-20,700.00,720.00,698.10,676.55,715.05,715.50,711.47,847.00,509.25,16254036.00,11564226725.75,277142.00
29-Apr-20,666.00,682.00,658.00,660.70,678.00,676.55,671.94,847.00,509.25,8639246.00,5805084866.05,175742.00
28-Apr-20,673.00,677.00,653.05,664.60,664.05,660.70,659.88,847.00,509.25,7296594.00,4814874278.60,128788.00
27-Apr-20,661.05,681.00,661.05,658.00,665.10,664.60,670.63,847.00,509.25,7183316.00,4817370467.65,143869.00
24-Apr-20,668.55,675.00,654.80,679.30,660.95,658.00,662.50,847.00,509.25,7319950.00,4849470612.45,162251.00
23-Apr-20,647.05,683.65,638.10,641.85,675.00,679.30,665.09,847.00,509.25,14451294.00,9611440870.60,225884.00
22-Apr-20,633.20,645.00,628.05,633.20,641.50,641.85,639.85,847.00,509.25,8267159.00,5289759466.35,148917.00
21-Apr-20,627.80,646.50,627.80,653.30,633.00,633.20,638.34,847.00,509.25,11660678.00,7443524923.00,195803.00
20-Apr-20,640.00,661.00,639.00,628.75,650.95,653.30,653.71,847.00,509.25,13322995.00,8709344590.30,220363.00
17-Apr-20,644.00,646.00,626.00,623.85,634.20,628.75,633.50,847.00,509.25,8878372.00,5624422628.20,220448.00
16-Apr-20,619.95,634.90,603.50,639.05,626.90,623.85,620.50,847.00,509.25,17783310.00,11034508894.50,254606.00
15-Apr-20,651.40,653.30,635.60,637.40,640.00,639.05,645.85,847.00,509.25,11963493.00,7726657236.85,278339.00
